Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,
CHA,CHA vs. DET,04/10/2011,L,48,101,42,78,53.8,8,18,44.4,9,20,45.0,8,21,29,29,13,4,5,16,-11,
DET,DET @ CHA,04/10/2011,W,48,112,45,81,55.6,8,19,42.1,14,19,73.7,11,28,39,32,15,9,4,19,11,
IND,IND vs. NYK,04/10/2011,L,48,109,39,88,44.3,5,14,35.7,26,33,78.8,12,36,48,20,14,4,4,25,-1,
MIA,MIA vs. BOS,04/10/2011,W,48,100,38,75,50.7,6,18,33.3,18,26,69.2,15,27,42,24,18,9,4,17,23,
NOH,NOH @ MEM,04/10/2011,L,48,89,33,80,41.3,8,17,47.1,15,25,60.0,11,23,34,24,14,9,4,25,-22,
NJN,NJN @ TOR,04/10/2011,L,48,92,34,88,38.6,2,13,15.4,22,27,81.5,16,15,31,16,10,11,8,20,-7,
LAL,LAL vs. OKC,04/10/2011,L,48,106,38,81,46.9,7,15,46.7,23,28,82.1,10,24,34,23,10,10,5,23,-14,
NYK,NYK @ IND,04/10/2011,W,48,110,31,80,38.8,12,38,31.6,36,43,83.7,7,35,42,18,12,10,9,26,1,
CHI,CHI @ ORL,04/10/2011,W,48,102,36,60,60.0,7,13,53.8,23,26,88.5,5,32,37,25,21,8,4,17,3,
PHX,PHX @ DAL,04/10/2011,L,48,90,35,82,42.7,2,20,10.0,18,33,54.5,14,23,37,19,14,5,1,18,-25,
GSW,GSW vs. SAC,04/10/2011,L,48,103,42,101,41.6,6,22,27.3,13,18,72.2,19,24,43,27,10,13,7,22,-1,
OKC,OKC @ LAL,04/10/2011,W,48,120,40,72,55.6,8,17,47.1,32,35,91.4,5,33,38,19,13,7,6,22,14,
DAL,DAL vs. PHX,04/10/2011,W,48,115,45,89,50.6,11,27,40.7,14,18,77.8,18,33,51,29,14,7,4,23,25,
MEM,MEM vs. NOH,04/10/2011,W,48,111,41,68,60.3,5,12,41.7,24,33,72.7,6,35,41,26,15,10,5,21,22,
ORL,ORL vs. CHI,04/10/2011,L,48,99,35,81,43.2,12,24,50.0,17,21,81.0,16,17,33,22,13,11,4,19,-3,
BOS,BOS @ MIA,04/10/2011,L,48,77,29,64,45.3,6,13,46.2,13,16,81.3,3,23,26,16,19,9,2,18,-23,
TOR,TOR vs. NJN,04/10/2011,W,48,99,39,76,51.3,1,6,16.7,20,28,71.4,15,30,45,20,20,8,3,22,7,
SAC,SAC @ GSW,04/10/2011,W,48,104,37,82,45.1,6,18,33.3,24,30,80.0,15,37,52,23,23,7,2,19,1,
MIN,MIN @ DEN,04/09/2011,L,48,106,39,85,45.9,11,32,34.4,17,20,85.0,7,31,38,22,15,5,6,24,-24,
MIL,MIL vs. CLE,04/09/2011,W,48,108,41,81,50.6,10,23,43.5,16,20,80.0,6,29,35,31,11,4,6,18,7,
SAS,SAS vs. UTA,04/09/2011,W,48,111,41,71,57.7,8,20,40.0,21,31,67.7,9,24,33,29,12,3,5,21,9,
ATL,ATL @ WAS,04/09/2011,L,48,83,33,76,43.4,5,9,55.6,12,14,85.7,7,26,33,20,23,5,7,20,-32,
CLE,CLE @ MIL,04/09/2011,L,48,101,37,77,48.1,7,17,41.2,20,24,83.3,8,30,38,19,15,6,6,18,-7,
HOU,HOU vs. LAC,04/09/2011,W,48,99,38,81,46.9,10,24,41.7,13,18,72.2,16,42,58,29,16,5,11,17,21,
LAC,LAC @ HOU,04/09/2011,L,48,78,33,95,34.7,7,18,38.9,5,10,50.0,17,28,45,18,10,9,5,16,-21,
DEN,DEN vs. MIN,04/09/2011,W,48,130,46,88,52.3,19,38,50.0,19,34,55.9,12,37,49,35,13,8,1,19,24,
WAS,WAS vs. ATL,04/09/2011,W,48,115,46,86,53.5,2,5,40.0,21,29,72.4,15,33,48,20,10,11,7,16,32,
UTA,UTA @ SAS,04/09/2011,L,48,102,43,80,53.8,4,12,33.3,12,18,66.7,10,23,33,27,14,7,3,23,-9,
WAS,WAS @ BOS,04/08/2011,L,48,88,35,77,45.5,1,7,14.3,17,26,65.4,13,25,38,14,21,10,3,25,-16,
OKC,OKC vs. DEN,04/08/2011,W,48,104,38,82,46.3,7,19,36.8,21,29,72.4,19,27,46,23,14,11,4,24,15,
CHI,CHI @ CLE,04/08/2011,W,48,93,39,80,48.8,4,16,25.0,11,15,73.3,7,34,41,30,15,10,8,15,11,
DET,DET vs. MIL,04/08/2011,W,48,110,40,80,50.0,2,11,18.2,28,31,90.3,15,34,49,21,14,3,4,14,10,
NJN,NJN vs. NYK,04/08/2011,L,48,93,39,82,47.6,6,19,31.6,9,15,60.0,6,32,38,22,17,8,5,19,-23,
IND,IND vs. ATL,04/08/2011,W,48,114,42,86,48.8,4,13,30.8,26,33,78.8,15,34,49,23,11,9,2,23,12,
SAC,SAC @ MEM,04/08/2011,L,48,96,40,95,42.1,3,18,16.7,13,18,72.2,16,33,49,18,17,4,4,26,-5,
TOR,TOR @ PHI,04/08/2011,L,48,93,34,73,46.6,5,14,35.7,20,23,87.0,9,32,41,22,20,8,5,25,-5,
MIA,MIA vs. CHA,04/08/2011,W,48,112,39,69,56.5,3,9,33.3,31,35,88.6,5,29,34,26,16,7,4,20,9,
NOH,NOH vs. PHX,04/08/2011,W,48,109,45,81,55.6,8,15,53.3,11,18,61.1,7,30,37,31,12,10,5,18,12,
MEM,MEM vs. SAC,04/08/2011,W,48,101,38,84,45.2,1,8,12.5,24,35,68.6,11,31,42,21,9,8,11,17,5,
MIL,MIL @ DET,04/08/2011,L,48,100,41,89,46.1,3,18,16.7,15,17,88.2,10,22,32,18,9,8,3,23,-10,
DEN,DEN @ OKC,04/08/2011,L,48,89,31,77,40.3,5,18,27.8,22,30,73.3,17,23,40,15,19,6,3,19,-15,
CLE,CLE vs. CHI,04/08/2011,L,48,82,36,82,43.9,2,15,13.3,8,11,72.7,9,30,39,14,16,7,3,19,-11,
ATL,ATL @ IND,04/08/2011,L,48,102,36,76,47.4,5,13,38.5,25,36,69.4,9,27,36,11,13,6,4,21,-12,
LAC,LAC @ DAL,04/08/2011,L,48,96,38,76,50.0,6,18,33.3,14,20,70.0,9,27,36,22,22,12,6,23,-11,
PHX,PHX @ NOH,04/08/2011,L,48,97,36,72,50.0,6,16,37.5,19,24,79.2,8,28,36,19,15,7,3,17,-12,
PHI,PHI vs. TOR,04/08/2011,W,48,98,36,75,48.0,3,11,27.3,23,31,74.2,5,25,30,20,11,9,5,18,5,
DAL,DAL vs. LAC,04/08/2011,W,48,107,43,85,50.6,4,15,26.7,17,28,60.7,15,27,42,25,18,13,4,19,11,
POR,POR vs. LAL,04/08/2011,W,48,93,35,77,45.5,6,21,28.6,17,20,85.0,7,34,41,28,9,8,5,18,7,
LAL,LAL @ POR,04/08/2011,L,48,86,34,86,39.5,11,25,44.0,7,14,50.0,21,31,52,14,17,6,4,21,-7,
BOS,BOS vs. WAS,04/08/2011,W,48,104,36,71,50.7,1,12,8.3,31,35,88.6,8,30,38,25,17,12,6,17,16,
CHA,CHA @ MIA,04/08/2011,L,48,103,41,86,47.7,5,16,31.3,16,21,76.2,11,22,33,17,11,10,4,25,-9,
NYK,NYK @ NJN,04/08/2011,W,48,116,43,87,49.4,15,36,41.7,15,19,78.9,11,37,48,27,16,10,4,18,23,
BOS,BOS @ CHI,04/07/2011,L,48,81,28,73,38.4,2,10,20.0,23,26,88.5,8,27,35,14,12,3,3,12,-16,
UTA,UTA vs. POR,04/07/2011,L,48,87,31,74,41.9,6,20,30.0,19,22,86.4,14,27,41,19,13,4,6,19,-11,
POR,POR @ UTA,04/07/2011,W,48,98,36,79,45.6,8,18,44.4,18,19,94.7,13,28,41,24,10,6,3,19,11,
CHI,CHI vs. BOS,04/07/2011,W,48,97,37,78,47.4,9,22,40.9,14,15,93.3,9,35,44,21,12,9,5,21,16,
CLE,CLE @ TOR,04/06/2011,W,48,104,36,79,45.6,5,15,33.3,27,39,69.2,11,28,39,22,8,7,6,25,8,
NYK,NYK @ PHI,04/06/2011,W,48,97,36,87,41.4,11,31,35.5,14,19,73.7,15,33,48,21,9,3,9,19,5,
TOR,TOR vs. CLE,04/06/2011,L,48,96,35,80,43.8,5,17,29.4,21,32,65.6,11,30,41,21,12,4,4,30,-8,
PHI,PHI vs. NYK,04/06/2011,L,48,92,38,92,41.3,2,18,11.1,14,22,63.6,17,32,49,20,9,2,5,15,-5,
MIL,MIL @ MIA,04/06/2011,W,48,90,34,76,44.7,7,20,35.0,15,15,100,6,32,38,16,11,11,4,16,5,
SAS,SAS vs. SAC,04/06/2011,W,48,124,46,76,60.5,12,19,63.2,20,25,80.0,7,40,47,26,12,7,6,15,32,
SAC,SAC @ SAS,04/06/2011,L,48,92,37,93,39.8,7,20,35.0,11,15,73.3,14,24,38,21,9,4,4,17,-32,
PHX,PHX @ MIN,04/06/2011,W,48,108,44,84,52.4,5,23,21.7,15,18,83.3,7,37,44,26,15,9,3,14,10,
NJN,NJN @ DET,04/06/2011,L,48,109,40,82,48.8,8,19,42.1,21,28,75.0,9,21,30,28,10,7,5,24,-7,
IND,IND vs. WAS,04/06/2011,W,48,136,50,84,59.5,13,24,54.2,23,29,79.3,6,32,38,32,19,10,7,23,24,
ORL,ORL @ CHA,04/06/2011,W,53,111,41,76,53.9,14,35,40.0,15,18,83.3,6,29,35,20,16,6,10,22,9,
NOH,NOH vs. HOU,04/06/2011,W,48,101,37,81,45.7,5,10,50.0,22,26,84.6,11,27,38,20,11,13,2,19,8,
LAL,LAL @ GSW,04/06/2011,L,48,87,33,77,42.9,5,19,26.3,16,27,59.3,12,35,47,17,17,9,1,16,-8,
MIA,MIA vs. MIL,04/06/2011,L,48,85,30,74,40.5,8,23,34.8,17,21,81.0,12,31,43,14,16,6,6,15,-5,
HOU,HOU @ NOH,04/06/2011,L,48,93,36,78,46.2,9,24,37.5,12,13,92.3,8,30,38,26,18,3,0,25,-8,
DET,DET vs. NJN,04/06/2011,W,48,116,43,78,55.1,1,7,14.3,29,32,90.6,12,30,42,28,14,6,5,24,7,
WAS,WAS @ IND,04/06/2011,L,48,112,40,87,46.0,5,10,50.0,27,36,75.0,13,26,39,10,17,9,4,22,-24,
GSW,GSW vs. LAL,04/06/2011,W,48,95,36,93,38.7,7,25,28.0,16,19,84.2,18,32,50,23,11,10,2,18,8,
MIN,MIN vs. PHX,04/06/2011,L,48,98,38,87,43.7,6,13,46.2,16,18,88.9,9,29,38,20,14,11,3,16,-10,
CHA,CHA vs. ORL,04/06/2011,L,53,102,39,84,46.4,6,11,54.5,18,20,90.0,9,24,33,27,13,7,2,15,-9,
LAC,LAC @ OKC,04/06/2011,L,48,108,42,83,50.6,6,13,46.2,18,26,69.2,13,31,44,24,15,7,8,19,-4,
OKC,OKC vs. LAC,04/06/2011,W,48,112,41,95,43.2,5,19,26.3,25,29,86.2,19,29,48,23,12,8,5,23,4,
DEN,DEN @ DAL,04/06/2011,W,48,104,41,86,47.7,8,23,34.8,14,18,77.8,12,28,40,23,14,9,4,17,8,
DAL,DAL vs. DEN,04/06/2011,L,48,96,39,80,48.8,5,22,22.7,13,20,65.0,15,30,45,20,17,9,9,18,-8,
LAC,LAC @ MEM,04/05/2011,W,48,82,32,78,41.0,4,14,28.6,14,22,63.6,10,36,46,14,20,8,3,19,1,
PHI,PHI @ BOS,04/05/2011,L,48,82,33,84,39.3,4,10,40.0,12,17,70.6,14,22,36,17,11,9,3,15,-17,
POR,POR vs. GSW,04/05/2011,L,48,87,34,83,41.0,3,21,14.3,16,18,88.9,15,25,40,19,9,6,4,16,-21,
UTA,UTA @ LAL,04/05/2011,W,48,86,34,85,40.0,5,13,38.5,13,23,56.5,16,36,52,20,17,13,10,21,1,
WAS,WAS vs. DET,04/05/2011,W,48,107,38,77,49.4,3,10,30.0,28,35,80.0,10,30,40,21,19,12,11,17,2,
NJN,NJN vs. MIN,04/05/2011,W,48,107,42,89,47.2,9,20,45.0,14,20,70.0,12,25,37,31,10,11,3,20,2,
PHX,PHX @ CHI,04/05/2011,L,48,94,38,88,43.2,8,23,34.8,10,12,83.3,12,31,43,27,15,9,7,20,-3,
DET,DET @ WAS,04/05/2011,L,48,105,43,98,43.9,5,17,29.4,14,20,70.0,20,27,47,18,18,10,3,22,-2,
BOS,BOS vs. PHI,04/05/2011,W,48,99,40,76,52.6,4,10,40.0,15,19,78.9,9,28,37,29,15,6,8,16,17,
MIN,MIN @ NJN,04/05/2011,L,48,105,39,79,49.4,8,15,53.3,19,27,70.4,11,35,46,23,18,3,5,19,-2,
ATL,ATL vs. SAS,04/05/2011,L,48,90,35,72,48.6,3,13,23.1,17,20,85.0,3,22,25,17,11,7,2,23,-7,
DEN,DEN vs. OKC,04/05/2011,L,48,94,36,82,43.9,5,12,41.7,17,26,65.4,5,36,41,17,12,3,6,26,-7,
NYK,NYK vs. TOR,04/05/2011,W,48,131,45,78,57.7,15,27,55.6,26,34,76.5,7,27,34,31,14,10,5,20,13,
CHA,CHA @ CLE,04/05/2011,L,48,89,32,82,39.0,4,15,26.7,21,27,77.8,9,30,39,22,11,12,4,15,-10,
HOU,HOU vs. SAC,04/05/2011,L,48,101,40,94,42.6,7,25,28.0,14,21,66.7,13,30,43,24,14,8,7,15,-3,
CLE,CLE vs. CHA,04/05/2011,W,48,99,37,82,45.1,8,24,33.3,17,20,85.0,10,33,43,24,15,7,2,21,10,
MIL,MIL @ ORL,04/05/2011,L,48,72,27,75,36.0,6,20,30.0,12,17,70.6,4,29,33,14,18,9,2,27,-6,
OKC,OKC @ DEN,04/05/2011,W,48,101,35,79,44.3,4,18,22.2,27,35,77.1,8,42,50,16,12,7,5,26,7,
CHI,CHI vs. PHX,04/05/2011,W,48,97,36,78,46.2,8,19,42.1,17,24,70.8,9,32,41,28,14,9,4,15,3,
MEM,MEM vs. LAC,04/05/2011,L,48,81,34,86,39.5,1,9,11.1,12,18,66.7,14,33,47,11,14,14,7,19,-1,
TOR,TOR @ NYK,04/05/2011,L,48,118,45,92,48.9,3,7,42.9,25,33,75.8,18,28,46,11,12,6,2,24,-13,
GSW,GSW @ POR,04/05/2011,W,48,108,41,82,50.0,7,16,43.8,19,22,86.4,14,33,47,16,11,8,5,19,21,
SAS,SAS @ ATL,04/05/2011,W,48,97,37,74,50.0,1,8,12.5,22,26,84.6,9,30,39,14,13,7,2,16,7,
SAC,SAC @ HOU,04/05/2011,W,48,104,44,83,53.0,1,11,9.1,15,18,83.3,6,40,46,18,17,8,5,18,3,
LAL,LAL vs. UTA,04/05/2011,L,48,85,31,82,37.8,4,20,20.0,19,25,76.0,14,35,49,19,19,6,13,22,-1,
ORL,ORL vs. MIL,04/05/2011,W,48,78,26,67,38.8,2,21,9.5,24,36,66.7,11,38,49,12,21,13,5,15,6,
NYK,NYK vs. CLE,04/03/2011,W,48,123,41,85,48.2,10,24,41.7,31,33,93.9,10,26,36,23,10,13,5,19,16,
IND,IND @ NOH,04/03/2011,L,48,96,37,81,45.7,9,26,34.6,13,19,68.4,11,22,33,21,12,8,6,23,-12,
ATL,ATL @ HOU,04/03/2011,L,48,109,43,81,53.1,5,15,33.3,18,20,90.0,7,23,30,24,11,5,2,24,-5,
ORL,ORL @ TOR,04/03/2011,L,48,98,37,75,49.3,9,21,42.9,15,27,55.6,7,23,30,15,9,6,2,16,-4,
BOS,BOS vs. DET,04/03/2011,W,48,101,41,64,64.1,7,11,63.6,12,17,70.6,4,33,37,30,21,7,3,12,11,
SAS,SAS vs. PHX,04/03/2011,W,48,114,43,89,48.3,15,29,51.7,13,18,72.2,16,35,51,28,16,7,4,17,17,
UTA,UTA @ SAC,04/03/2011,L,48,97,38,81,46.9,6,13,46.2,15,20,75.0,11,22,33,25,14,8,5,17,-9,
HOU,HOU vs. ATL,04/03/2011,W,48,114,43,75,57.3,3,15,20.0,25,29,86.2,7,28,35,24,14,5,0,16,5,
TOR,TOR vs. ORL,04/03/2011,W,48,102,40,79,50.6,5,10,50.0,17,22,77.3,15,33,48,24,11,5,3,21,4,
DEN,DEN @ LAL,04/03/2011,W,48,95,36,82,43.9,7,17,41.2,16,28,57.1,11,33,44,24,17,13,3,23,5,
WAS,WAS @ CHA,04/03/2011,W,48,97,39,88,44.3,2,10,20.0,17,25,68.0,16,34,50,16,13,9,7,20,6,
MIA,MIA @ NJN,04/03/2011,W,48,108,42,75,56.0,5,15,33.3,19,32,59.4,8,42,50,22,15,5,4,23,14,
NOH,NOH vs. IND,04/03/2011,W,48,108,42,82,51.2,5,15,33.3,19,24,79.2,16,32,48,20,13,5,1,21,12,
DET,DET @ BOS,04/03/2011,L,48,90,34,80,42.5,8,21,38.1,14,17,82.4,8,18,26,17,9,16,0,13,-11,
CLE,CLE @ NYK,04/03/2011,L,48,107,42,79,53.2,9,22,40.9,14,24,58.3,8,30,38,21,22,6,3,24,-16,
CHA,CHA vs. WAS,04/03/2011,L,48,91,34,79,43.0,4,8,50.0,19,21,90.5,7,32,39,26,15,6,7,22,-6,
POR,POR vs. DAL,04/03/2011,W,48,104,39,73,53.4,5,15,33.3,21,25,84.0,4,28,32,20,11,10,0,20,8,
DAL,DAL @ POR,04/03/2011,L,48,96,34,70,48.6,9,24,37.5,19,26,73.1,5,28,33,21,13,5,2,21,-8,
LAL,LAL vs. DEN,04/03/2011,L,48,90,36,84,42.9,4,18,22.2,14,20,70.0,12,33,45,20,20,9,6,24,-5,
SAC,SAC vs. UTA,04/03/2011,W,48,106,41,79,51.9,6,15,40.0,18,22,81.8,8,31,39,29,14,9,6,18,9,
NJN,NJN vs. MIA,04/03/2011,L,48,94,34,85,40.0,8,28,28.6,18,25,72.0,6,24,30,22,9,9,0,25,-14,
PHX,PHX @ SAS,04/03/2011,L,48,97,40,85,47.1,5,14,35.7,12,14,85.7,7,30,37,17,15,10,7,17,-17,
TOR,TOR @ CHI,04/02/2011,L,48,106,41,81,50.6,3,7,42.9,21,24,87.5,10,23,33,20,8,3,6,18,-7,
PHI,PHI @ MIL,04/02/2011,L,53,87,35,87,40.2,4,14,28.6,13,18,72.2,10,31,41,24,14,10,3,17,-6,
MEM,MEM vs. MIN,04/02/2011,W,48,106,46,90,51.1,5,12,41.7,9,13,69.2,17,27,44,23,18,17,3,19,17,
DAL,DAL @ GSW,04/02/2011,L,48,92,37,90,41.1,5,25,20.0,13,20,65.0,11,32,43,25,14,5,4,21,-7,
MIL,MIL vs. PHI,04/02/2011,W,53,93,36,74,48.6,3,9,33.3,18,24,75.0,5,40,45,18,19,6,4,17,6,
OKC,OKC @ LAC,04/02/2011,L,48,92,34,82,41.5,4,14,28.6,20,24,83.3,16,29,45,18,16,11,7,29,-6,
CHI,CHI vs. TOR,04/02/2011,W,48,113,41,85,48.2,5,13,38.5,26,28,92.9,15,28,43,24,11,5,4,19,7,
GSW,GSW vs. DAL,04/02/2011,W,48,99,35,78,44.9,7,21,33.3,22,24,91.7,7,36,43,22,14,4,6,21,7,
MIN,MIN @ MEM,04/02/2011,L,48,89,35,72,48.6,6,19,31.6,13,16,81.3,7,27,34,19,26,8,8,23,-17,
LAC,LAC vs. OKC,04/02/2011,W,48,98,33,74,44.6,5,13,38.5,27,38,71.1,13,34,47,17,17,6,3,19,6,
BOS,BOS @ ATL,04/01/2011,L,48,83,33,74,44.6,6,12,50.0,11,20,55.0,3,35,38,22,6,5,5,19,-5,
CLE,CLE @ WAS,04/01/2011,L,48,107,38,82,46.3,5,22,22.7,26,32,81.3,12,26,38,22,9,6,5,24,-8,
CHA,CHA @ ORL,04/01/2011,L,48,77,33,73,45.2,1,9,11.1,10,13,76.9,8,29,37,23,16,6,2,20,-12,
HOU,HOU vs. SAS,04/01/2011,W,53,119,42,94,44.7,9,23,39.1,26,29,89.7,12,33,45,24,12,5,3,22,5,
OKC,OKC @ POR,04/01/2011,L,48,91,32,78,41.0,7,27,25.9,20,23,87.0,17,31,48,15,17,3,6,28,-7,
DET,DET vs. CHI,04/01/2011,L,48,96,39,75,52.0,3,9,33.3,15,21,71.4,10,27,37,21,20,9,3,20,-5,
ATL,ATL vs. BOS,04/01/2011,W,48,88,29,79,36.7,4,16,25.0,26,30,86.7,14,38,52,14,10,2,1,14,5,
PHX,PHX vs. LAC,04/01/2011,W,48,111,41,79,51.9,5,14,35.7,24,33,72.7,10,30,40,22,13,10,5,21,13,
LAL,LAL @ UTA,04/01/2011,W,48,96,34,71,47.9,7,18,38.9,21,30,70.0,6,33,39,18,10,2,5,15,11,
NOH,NOH vs. MEM,04/01/2011,L,48,81,31,69,44.9,4,13,30.8,15,18,83.3,8,18,26,24,14,10,5,21,-12,
CHI,CHI @ DET,04/01/2011,W,48,101,38,74,51.4,6,19,31.6,19,26,73.1,7,25,32,28,16,14,4,16,5,
LAC,LAC @ PHX,04/01/2011,L,48,98,36,81,44.4,11,27,40.7,15,26,57.7,12,32,44,14,21,8,1,27,-13,
SAS,SAS @ HOU,04/01/2011,L,53,114,45,88,51.1,5,19,26.3,19,28,67.9,10,32,42,18,17,7,5,28,-5,
ORL,ORL vs. CHA,04/01/2011,W,48,89,30,71,42.3,9,29,31.0,20,24,83.3,9,28,37,18,12,6,6,14,12,
MEM,MEM @ NOH,04/01/2011,W,48,93,37,73,50.7,5,8,62.5,14,19,73.7,12,28,40,26,17,6,4,17,12,
PHI,PHI vs. NJN,04/01/2011,W,48,115,45,80,56.3,6,14,42.9,19,22,86.4,9,34,43,25,9,4,4,15,25,
MIN,MIN vs. MIA,04/01/2011,L,48,92,34,81,42.0,10,23,43.5,14,19,73.7,7,24,31,16,15,7,3,24,-19,
IND,IND vs. MIL,04/01/2011,W,48,89,36,78,46.2,3,11,27.3,14,19,73.7,13,34,47,16,13,2,6,18,1,
MIA,MIA @ MIN,04/01/2011,W,48,111,42,77,54.5,4,13,30.8,23,30,76.7,9,37,46,26,18,8,3,20,19,
POR,POR vs. OKC,04/01/2011,W,48,98,34,79,43.0,5,17,29.4,25,27,92.6,12,23,35,24,5,6,1,16,7,
NJN,NJN @ PHI,04/01/2011,L,48,90,37,85,43.5,3,12,25.0,13,20,65.0,13,22,35,23,10,8,2,17,-25,
SAC,SAC vs. DEN,04/01/2011,L,48,90,33,83,39.8,2,21,9.5,22,34,64.7,12,29,41,19,16,12,4,17,-9,
MIL,MIL @ IND,04/01/2011,L,48,88,34,80,42.5,6,22,27.3,14,21,66.7,9,30,39,14,10,7,4,17,-1,
UTA,UTA vs. LAL,04/01/2011,L,48,85,34,82,41.5,2,10,20.0,15,18,83.3,15,29,44,15,14,5,6,22,-11,
DEN,DEN @ SAC,04/01/2011,W,48,99,39,80,48.8,4,14,28.6,17,22,77.3,7,38,45,23,18,9,5,24,9,
WAS,WAS vs. CLE,04/01/2011,W,48,115,46,94,48.9,4,8,50.0,19,32,59.4,27,29,56,18,12,5,7,22,8,
SAS,SAS vs. BOS,03/31/2011,L,48,97,39,90,43.3,8,29,27.6,11,14,78.6,13,30,43,21,12,6,3,19,-10,
DAL,DAL @ LAL,03/31/2011,L,48,82,30,83,36.1,6,26,23.1,16,23,69.6,11,36,47,18,13,3,4,27,-28,
LAL,LAL vs. DAL,03/31/2011,W,48,110,38,85,44.7,6,16,37.5,28,39,71.8,12,40,52,23,7,8,3,19,28,
BOS,BOS @ SAS,03/31/2011,W,48,107,46,84,54.8,2,11,18.2,13,16,81.3,8,35,43,29,11,6,4,20,10,
TOR,TOR vs. MIL,03/30/2011,L,48,98,39,76,51.3,5,13,38.5,15,16,93.8,11,23,34,22,15,5,5,21,-6,
MIN,MIN vs. CHI,03/30/2011,L,48,91,35,85,41.2,5,17,29.4,16,21,76.2,7,27,34,12,8,7,1,14,-17,
DAL,DAL @ LAC,03/30/2011,W,48,106,41,85,48.2,9,21,42.9,15,26,57.7,6,25,31,30,11,11,5,19,6,
ATL,ATL vs. ORL,03/30/2011,W,48,85,33,70,47.1,6,15,40.0,13,15,86.7,7,35,42,21,13,4,6,19,3,
IND,IND vs. DET,03/30/2011,W,48,111,41,86,47.7,6,25,24.0,23,25,92.0,14,28,42,20,15,9,6,14,10,
NYK,NYK vs. NJN,03/30/2011,W,48,120,46,92,50.0,7,23,30.4,21,26,80.8,10,29,39,24,5,8,3,25,4,
MEM,MEM vs. GSW,03/30/2011,W,48,110,48,85,56.5,2,4,50.0,12,19,63.2,11,33,44,28,7,12,6,12,19,
NJN,NJN @ NYK,03/30/2011,L,48,116,41,86,47.7,7,17,41.2,27,33,81.8,16,35,51,16,17,4,3,23,-4,
MIL,MIL @ TOR,03/30/2011,W,48,104,38,77,49.4,9,19,47.4,19,26,73.1,13,23,36,26,14,10,5,12,6,
CLE,CLE @ CHA,03/30/2011,L,48,97,36,69,52.2,7,14,50.0,18,21,85.7,6,26,32,17,12,3,4,19,-1,
GSW,GSW @ MEM,03/30/2011,L,48,91,39,83,47.0,6,21,28.6,7,11,63.6,13,28,41,19,14,3,9,18,-19,
OKC,OKC @ PHX,03/30/2011,W,48,116,43,80,53.8,8,18,44.4,22,30,73.3,12,28,40,22,13,6,11,26,18,
MIA,MIA @ WAS,03/30/2011,W,48,123,41,71,57.7,10,19,52.6,31,39,79.5,8,27,35,28,13,7,7,18,16,
DEN,DEN vs. SAC,03/30/2011,W,48,104,38,81,46.9,6,22,27.3,22,32,68.8,11,32,43,21,15,11,7,15,14,
HOU,HOU @ PHI,03/30/2011,L,48,97,34,83,41.0,8,18,44.4,21,22,95.5,14,24,38,25,14,6,3,12,-11,
ORL,ORL @ ATL,03/30/2011,L,48,82,32,77,41.6,7,23,30.4,11,21,52.4,10,27,37,20,6,9,1,18,-3,
WAS,WAS vs. MIA,03/30/2011,L,48,107,38,77,49.4,9,16,56.3,22,31,71.0,12,23,35,15,14,8,6,30,-16,
CHA,CHA vs. CLE,03/30/2011,W,48,98,42,75,56.0,2,8,25.0,12,17,70.6,6,26,32,33,8,6,6,18,1,
POR,POR @ NOH,03/30/2011,L,48,91,37,74,50.0,5,14,35.7,12,16,75.0,11,28,39,18,12,2,3,26,-4,
SAC,SAC @ DEN,03/30/2011,L,48,90,36,79,45.6,6,21,28.6,12,16,75.0,7,28,35,25,20,7,4,24,-14,
PHX,PHX vs. OKC,03/30/2011,L,48,98,36,80,45.0,4,14,28.6,22,29,75.9,14,23,37,18,13,6,5,24,-18,
NOH,NOH vs. POR,03/30/2011,W,48,95,34,73,46.6,5,15,33.3,22,29,75.9,11,24,35,17,9,8,6,19,4,
DET,DET @ IND,03/30/2011,L,48,101,42,83,50.6,1,8,12.5,16,20,80.0,14,28,42,20,18,11,4,22,-10,
PHI,PHI vs. HOU,03/30/2011,W,48,108,46,85,54.1,5,13,38.5,11,12,91.7,8,33,41,30,13,7,4,17,11,
CHI,CHI @ MIN,03/30/2011,W,48,108,41,81,50.6,8,19,42.1,18,20,90.0,8,42,50,31,12,4,3,17,17,
LAC,LAC vs. DAL,03/30/2011,L,48,100,35,75,46.7,5,24,20.8,25,31,80.6,11,36,47,22,18,5,5,21,-6,
SAC,SAC vs. PHX,03/29/2011,W,48,116,48,90,53.3,9,20,45.0,11,20,55.0,9,41,50,31,18,7,5,20,3,
CLE,CLE vs. MIA,03/29/2011,W,48,102,35,63,55.6,9,17,52.9,23,35,65.7,6,38,44,25,15,5,7,23,12,
GSW,GSW @ OKC,03/29/2011,L,53,114,44,104,42.3,11,26,42.3,15,17,88.2,8,34,42,25,13,9,5,23,-1,
NJN,NJN vs. HOU,03/29/2011,L,48,87,37,89,41.6,6,16,37.5,7,10,70.0,11,31,42,20,14,6,6,10,-25,
OKC,OKC vs. GSW,03/29/2011,W,53,115,40,88,45.5,7,21,33.3,28,33,84.8,8,44,52,24,19,9,6,20,1,
